id	precursor_ion_mz	mz_ratio	intensity
Triacetylfusarinine C [Al3+] M+H	877	523.276978	19.18651
Triacetylfusarinine C [Al3+] M+H	877	529.283752	14.523018
Triacetylfusarinine C [Al3+] M+H	877	531.277039	18.071472
Triacetylfusarinine C [Al3+] M+H	877	534.254883	62.014889
Triacetylfusarinine C [Al3+] M+H	877	547.204041	146.797867
Triacetylfusarinine C [Al3+] M+H	877	552.245972	42.331524
Triacetylfusarinine C [Al3+] M+H	877	565.218628	91.92495
Triacetylfusarinine C [Al3+] M+H	877	575.168152	603.170654
Triacetylfusarinine C [Al3+] M+H	877	591.342346	17.77075
Triacetylfusarinine C [Al3+] M+H	877	592.269287	37.96146
Triacetylfusarinine C [Al3+] M+H	877	593.191956	1376.760254
Triacetylfusarinine C [Al3+] M+H	877	611.204712	183.152847
Triacetylfusarinine C [Al3+] M+H	877	660.352844	44.571571
Triacetylfusarinine C [Al3+] M+H	877	662.378113	16.387449
Triacetylfusarinine C [Al3+] M+H	877	688.332825	67.849663
Triacetylfusarinine C [Al3+] M+H	877	689.383545	23.304792
Triacetylfusarinine C [Al3+] M+H	877	702.354553	23.747543
Triacetylfusarinine C [Al3+] M+H	877	704.332275	19.307997
Triacetylfusarinine C [Al3+] M+H	877	705.255005	118.23629
Triacetylfusarinine C [Al3+] M+H	877	723.328796	14.224494
Triacetylfusarinine C [Al3+] M+H	877	730.358337	46.928257
Triacetylfusarinine C [Al3+] M+H	877	732.351868	30.990192
Triacetylfusarinine C [Al3+] M+H	877	737.371277	52.55061
Triacetylfusarinine C [Al3+] M+H	877	747.392395	34.585464
Triacetylfusarinine C [Al3+] M+H	877	748.355469	71.36618
Triacetylfusarinine C [Al3+] M+H	877	750.28656	99.429047
Triacetylfusarinine C [Al3+] M+H	877	765.267151	311.693085
Triacetylfusarinine C [Al3+] M+H	877	789.421448	79.689079
Triacetylfusarinine C [Al3+] M+H	877	790.399231	15.465545
Triacetylfusarinine C [Al3+] M+H	877	815.42157	24.935163
Triacetylfusarinine C [Al3+] M+H	877	817.390259	62.735756
Triacetylfusarinine C [Al3+] M+H	877	831.422424	96.026726
Triacetylfusarinine C [Al3+] M+H	877	833.440125	58.392525
Triacetylfusarinine C [Al3+] M+H	877	835.416748	30.493099
Triacetylfusarinine C [Al3+] M+H	877	841.423828	25.387402
Triacetylfusarinine C [Al3+] M+H	877	849.305176	231.466949
Triacetylfusarinine C [Al3+] M+H	877	859.301697	740.482971
Triacetylfusarinine C [Al3+] M+H	877	860.312012	42.54491
Triacetylfusarinine C [Al3+] M+H	877	877.557129	32.388737
Triacetylfusarinine C [Al3+] M+H	877	878.58197	13.800312
Heme B / Porphyrin M+H	616.177	543.272766	46205.539062
Heme B / Porphyrin M+H	616.177	544.272766	23161.0625
Heme B / Porphyrin M+H	616.177	556.272766	20301.449219
Heme B / Porphyrin M+H	616.177	557.272766	1024318.6875
Heme B / Porphyrin M+H	616.177	558.181824	352449.40625
Heme B / Porphyrin M+H	616.177	598.181824	32893.832031
Heme B / Porphyrin M+H	616.177	599.272766	13968.068359
Heme B / Porphyrin M+H	616.177	601.181824	15795.853516
h_193_quinbolone_m M-H2O+H	271.205	80.061462	1298.889771
h_193_quinbolone_m M-H2O+H	271.205	81.069679	36238.855469
h_193_quinbolone_m M-H2O+H	271.205	81.076157	2731.04248
h_193_quinbolone_m M-H2O+H	271.205	81.091095	1024.978638
h_193_quinbolone_m M-H2O+H	271.205	83.048897	1372.099854
h_193_quinbolone_m M-H2O+H	271.205	91.054047	100621.164062
h_193_quinbolone_m M-H2O+H	271.205	91.059799	6055.578125
h_193_quinbolone_m M-H2O+H	271.205	92.061752	1507.314087
h_193_quinbolone_m M-H2O+H	271.205	93.069679	24161.089844
h_193_quinbolone_m M-H2O+H	271.205	93.076569	1390.584839
h_193_quinbolone_m M-H2O+H	271.205	95.049202	2166.622314
h_193_quinbolone_m M-H2O+H	271.205	95.084923	6809.504395
h_193_quinbolone_m M-H2O+H	271.205	97.064713	8796.950195
h_193_quinbolone_m M-H2O+H	271.205	103.054245	11827.819336
h_193_quinbolone_m M-H2O+H	271.205	103.061295	1261.97937
h_193_quinbolone_m M-H2O+H	271.205	104.061798	1426.754639
h_193_quinbolone_m M-H2O+H	271.205	105.069817	59424.238281
h_193_quinbolone_m M-H2O+H	271.205	105.076607	3609.131104
h_193_quinbolone_m M-H2O+H	271.205	105.093925	1382.129028
h_193_quinbolone_m M-H2O+H	271.205	107.085602	9250.210938
h_193_quinbolone_m M-H2O+H	271.205	115.054298	20602.683594
h_193_quinbolone_m M-H2O+H	271.205	115.06237	1091.240112
h_193_quinbolone_m M-H2O+H	271.205	116.061729	5831.090332
h_193_quinbolone_m M-H2O+H	271.205	117.069908	20054.03125
h_193_quinbolone_m M-H2O+H	271.205	119.085518	16548.892578
h_193_quinbolone_m M-H2O+H	271.205	127.054337	5762.236816
h_193_quinbolone_m M-H2O+H	271.205	128.062042	31006.806641
h_193_quinbolone_m M-H2O+H	271.205	128.069427	2199.329346
h_193_quinbolone_m M-H2O+H	271.205	129.069946	19997.496094
h_193_quinbolone_m M-H2O+H	271.205	130.077438	5599.965332
h_193_quinbolone_m M-H2O+H	271.205	131.085541	10356.203125
h_193_quinbolone_m M-H2O+H	271.205	132.092575	1171.868042
h_193_quinbolone_m M-H2O+H	271.205	133.064545	1365.394287
h_193_quinbolone_m M-H2O+H	271.205	133.101562	3795.250488
h_193_quinbolone_m M-H2O+H	271.205	141.06958	15999.885742
h_193_quinbolone_m M-H2O+H	271.205	141.077515	1026.105835
h_193_quinbolone_m M-H2O+H	271.205	142.077438	16354.65625
h_193_quinbolone_m M-H2O+H	271.205	143.085632	11183.557617
h_193_quinbolone_m M-H2O+H	271.205	144.093506	3058.664062
h_193_quinbolone_m M-H2O+H	271.205	145.101547	4136
h_193_quinbolone_m M-H2O+H	271.205	152.061722	2523.779297
h_193_quinbolone_m M-H2O+H	271.205	153.069763	6935.160156
h_193_quinbolone_m M-H2O+H	271.205	154.077896	4764.503906
h_193_quinbolone_m M-H2O+H	271.205	155.085358	7234.001465
h_193_quinbolone_m M-H2O+H	271.205	155.092911	1023.913025
h_193_quinbolone_m M-H2O+H	271.205	156.093506	1968.875
h_193_quinbolone_m M-H2O+H	271.205	157.10112	2715.425293
h_193_quinbolone_m M-H2O+H	271.205	159.116852	2282.528564
h_193_quinbolone_m M-H2O+H	271.205	165.06987	5399.724121
h_193_quinbolone_m M-H2O+H	271.205	166.078156	1439.770996
h_193_quinbolone_m M-H2O+H	271.205	167.086151	4688.231445
h_193_quinbolone_m M-H2O+H	271.205	169.101074	2839.79834
h_193_quinbolone_m M-H2O+H	271.205	181.101212	3465.692627
h_193_quinbolone_m M-H2O+H	271.205	183.117325	1568.433716
h_193_quinbolone_m M-H2O+H	271.205	197.132294	1389.972778
h_193_quinbolone_m M-H2O+H	271.205	223.148849	1167.946533
h_193_quinbolone_m 2M+Na	599.407	82.119919	7.25
h_193_quinbolone_m 2M+Na	599.407	82.82254	10
h_193_quinbolone_m 2M+Na	599.407	83.660645	12.041667
h_193_quinbolone_m 2M+Na	599.407	89.824661	5.125
h_193_quinbolone_m 2M+Na	599.407	90.694313	8.375
h_193_quinbolone_m 2M+Na	599.407	92.678268	5.125
h_193_quinbolone_m 2M+Na	599.407	94.028168	10
h_193_quinbolone_m 2M+Na	599.407	94.653236	12.225
h_193_quinbolone_m 2M+Na	599.407	97.021706	5
h_193_quinbolone_m 2M+Na	599.407	100.605797	7.375
h_193_quinbolone_m 2M+Na	599.407	100.80545	22.5
h_193_quinbolone_m 2M+Na	599.407	101.3162	5.125
h_193_quinbolone_m 2M+Na	599.407	107.900803	5.5
h_193_quinbolone_m 2M+Na	599.407	111.915222	5.125
h_193_quinbolone_m 2M+Na	599.407	114.216187	5.125
h_193_quinbolone_m 2M+Na	599.407	114.714516	5.375
h_193_quinbolone_m 2M+Na	599.407	117.056702	5.125
h_193_quinbolone_m 2M+Na	599.407	118.196312	5
h_193_quinbolone_m 2M+Na	599.407	119.01516	5.375
h_193_quinbolone_m 2M+Na	599.407	122.194565	5.125
h_193_quinbolone_m 2M+Na	599.407	122.443237	25.5625
h_193_quinbolone_m 2M+Na	599.407	123.182434	5.375
h_193_quinbolone_m 2M+Na	599.407	123.254211	10.125
h_193_quinbolone_m 2M+Na	599.407	124.809235	5.125
h_193_quinbolone_m 2M+Na	599.407	130.706665	8
h_193_quinbolone_m 2M+Na	599.407	131.819778	5.625
h_193_quinbolone_m 2M+Na	599.407	132.062683	9
h_193_quinbolone_m 2M+Na	599.407	132.125916	5.125
h_193_quinbolone_m 2M+Na	599.407	138.089569	265.5
h_193_quinbolone_m 2M+Na	599.407	138.141785	15.75
h_193_quinbolone_m 2M+Na	599.407	141.425659	9.041667
h_193_quinbolone_m 2M+Na	599.407	142.201797	5
h_193_quinbolone_m 2M+Na	599.407	142.468582	7.25
h_193_quinbolone_m 2M+Na	599.407	143.248749	5
h_193_quinbolone_m 2M+Na	599.407	147.202866	12.125
h_193_quinbolone_m 2M+Na	599.407	148.751877	7.25
h_193_quinbolone_m 2M+Na	599.407	150.2603	5.375
h_193_quinbolone_m 2M+Na	599.407	153.08992	5.125
h_193_quinbolone_m 2M+Na	599.407	153.106781	8.025
h_193_quinbolone_m 2M+Na	599.407	153.5681	5.125
h_193_quinbolone_m 2M+Na	599.407	157.353455	9
h_193_quinbolone_m 2M+Na	599.407	158.931976	9.375
h_193_quinbolone_m 2M+Na	599.407	160.160263	5.125
h_193_quinbolone_m 2M+Na	599.407	162.976288	19.5
h_193_quinbolone_m 2M+Na	599.407	163.720688	5
h_193_quinbolone_m 2M+Na	599.407	166.448532	5.125
h_193_quinbolone_m 2M+Na	599.407	166.974457	352.25
h_193_quinbolone_m 2M+Na	599.407	167.004456	26.556818
h_193_quinbolone_m 2M+Na	599.407	168.782913	15.083333
h_193_quinbolone_m 2M+Na	599.407	170.216751	5.125
h_193_quinbolone_m 2M+Na	599.407	183.988983	5.375
h_193_quinbolone_m 2M+Na	599.407	184.677536	5.5
h_193_quinbolone_m 2M+Na	599.407	189.385071	6.5
h_193_quinbolone_m 2M+Na	599.407	189.847153	6.125
h_193_quinbolone_m 2M+Na	599.407	193.063782	5.125
h_193_quinbolone_m 2M+Na	599.407	194.005569	6.25
h_193_quinbolone_m 2M+Na	599.407	202.29985	6
h_193_quinbolone_m 2M+Na	599.407	204.977966	25.013889
h_193_quinbolone_m 2M+Na	599.407	215.745056	6.125
h_193_quinbolone_m 2M+Na	599.407	219.482498	6.25
h_193_quinbolone_m 2M+Na	599.407	224.89917	280.306824
h_193_quinbolone_m 2M+Na	599.407	224.910889	54.083332
h_193_quinbolone_m 2M+Na	599.407	224.92662	20.25
h_193_quinbolone_m 2M+Na	599.407	224.936371	5.125
h_193_quinbolone_m 2M+Na	599.407	224.979736	12.025
h_193_quinbolone_m 2M+Na	599.407	225.665146	5
h_193_quinbolone_m 2M+Na	599.407	228.095428	8.25
h_193_quinbolone_m 2M+Na	599.407	228.670639	6.375
h_193_quinbolone_m 2M+Na	599.407	237.053619	14.125
h_193_quinbolone_m 2M+Na	599.407	241.924332	5.25
h_193_quinbolone_m 2M+Na	599.407	244.948135	7
h_193_quinbolone_m 2M+Na	599.407	246.255478	10
h_193_quinbolone_m 2M+Na	599.407	251.027145	11.041667
h_193_quinbolone_m 2M+Na	599.407	253.093521	6.125
h_193_quinbolone_m 2M+Na	599.407	253.720139	9.025
h_193_quinbolone_m 2M+Na	599.407	255.931549	6.375
h_193_quinbolone_m 2M+Na	599.407	257.371124	48.284092
h_193_quinbolone_m 2M+Na	599.407	257.483398	5.375
h_193_quinbolone_m 2M+Na	599.407	258.190125	5.375
h_193_quinbolone_m 2M+Na	599.407	264.05249	5.25
h_193_quinbolone_m 2M+Na	599.407	265.107117	6.75
h_193_quinbolone_m 2M+Na	599.407	268.016083	9.375
h_193_quinbolone_m 2M+Na	599.407	268.963531	5.25
h_193_quinbolone_m 2M+Na	599.407	269.077209	7.875
h_193_quinbolone_m 2M+Na	599.407	270.643097	13.083333
h_193_quinbolone_m 2M+Na	599.407	276.177582	5.025
h_193_quinbolone_m 2M+Na	599.407	284.988525	10.125
h_193_quinbolone_m 2M+Na	599.407	285.003387	5
h_193_quinbolone_m 2M+Na	599.407	286.124603	11.25
h_193_quinbolone_m 2M+Na	599.407	288.079926	6
h_193_quinbolone_m 2M+Na	599.407	288.103088	5.25
h_193_quinbolone_m 2M+Na	599.407	288.388214	6.125
h_193_quinbolone_m 2M+Na	599.407	289.997925	6.125
h_193_quinbolone_m 2M+Na	599.407	290.206665	19.225
h_193_quinbolone_m 2M+Na	599.407	291.146332	5
h_193_quinbolone_m 2M+Na	599.407	296.381927	21.25
h_193_quinbolone_m 2M+Na	599.407	298.339935	5.25
h_193_quinbolone_m 2M+Na	599.407	299.742035	5.25
h_193_quinbolone_m 2M+Na	599.407	305.801453	14
h_193_quinbolone_m 2M+Na	599.407	326.30838	5.25
h_193_quinbolone_m 2M+Na	599.407	330.109467	12.041667
h_193_quinbolone_m 2M+Na	599.407	332.198456	7.041667
h_193_quinbolone_m 2M+Na	599.407	334.937073	6.125
h_193_quinbolone_m 2M+Na	599.407	335.373962	5.25
h_193_quinbolone_m 2M+Na	599.407	340.304504	5.375
h_193_quinbolone_m 2M+Na	599.407	340.637115	10
h_193_quinbolone_m 2M+Na	599.407	340.947327	6.75
h_193_quinbolone_m 2M+Na	599.407	341.457855	5.375
h_193_quinbolone_m 2M+Na	599.407	343.97229	6
h_193_quinbolone_m 2M+Na	599.407	346.12851	5.25
h_193_quinbolone_m 2M+Na	599.407	364.358215	6.125
h_193_quinbolone_m 2M+Na	599.407	374.975006	13.025
h_193_quinbolone_m 2M+Na	599.407	376.68924	6
h_193_quinbolone_m 2M+Na	599.407	379.085327	5.25
h_193_quinbolone_m 2M+Na	599.407	382.963562	5.25
h_193_quinbolone_m 2M+Na	599.407	391.034088	6.125
h_193_quinbolone_m 2M+Na	599.407	392.98288	6
h_193_quinbolone_m 2M+Na	599.407	409.572998	7.875
h_193_quinbolone_m 2M+Na	599.407	415.170013	25.25
h_193_quinbolone_m 2M+Na	599.407	430.205261	5.025
h_193_quinbolone_m 2M+Na	599.407	433.478455	5.375
h_193_quinbolone_m 2M+Na	599.407	439.652435	17.017857
h_193_quinbolone_m 2M+Na	599.407	442.850372	9.125
h_193_quinbolone_m 2M+Na	599.407	446.753235	10.041667
h_193_quinbolone_m 2M+Na	599.407	447.562683	6.125
h_193_quinbolone_m 2M+Na	599.407	459.369415	13.125
h_193_quinbolone_m 2M+Na	599.407	464.102173	14.041667
h_193_quinbolone_m 2M+Na	599.407	466.334656	5.125
h_193_quinbolone_m 2M+Na	599.407	466.585114	171.222824
h_193_quinbolone_m 2M+Na	599.407	466.631653	9.125
h_193_quinbolone_m 2M+Na	599.407	468.149689	5.125
h_193_quinbolone_m 2M+Na	599.407	468.225555	30
h_193_quinbolone_m 2M+Na	599.407	469.305542	5.125
h_193_quinbolone_m 2M+Na	599.407	472.184479	5.625
h_193_quinbolone_m 2M+Na	599.407	473.368835	8
h_193_quinbolone_m 2M+Na	599.407	474.887329	5.125
h_193_quinbolone_m 2M+Na	599.407	479.27359	5
h_193_quinbolone_m 2M+Na	599.407	493.872955	10.25
h_193_quinbolone_m 2M+Na	599.407	497.553284	9.125
h_193_quinbolone_m 2M+Na	599.407	498.369171	10.125
h_193_quinbolone_m 2M+Na	599.407	508.651123	43.160713
h_193_quinbolone_m 2M+Na	599.407	512.111633	12
h_193_quinbolone_m 2M+Na	599.407	520.317139	6
h_193_quinbolone_m 2M+Na	599.407	531.386841	27
h_193_quinbolone_m 2M+Na	599.407	534.932007	6.25
h_193_quinbolone_m 2M+Na	599.407	535.180908	5.625
h_193_quinbolone_m 2M+Na	599.407	538.993225	5.375
h_193_quinbolone_m 2M+Na	599.407	541.030579	5.125
h_193_quinbolone_m 2M+Na	599.407	541.780212	6.125
h_193_quinbolone_m 2M+Na	599.407	543.148071	12.125
h_193_quinbolone_m 2M+Na	599.407	544.666321	6.5
h_193_quinbolone_m M+Na	311.198	87.227654	5.125
h_193_quinbolone_m M+Na	311.198	99.612282	12.041667
h_193_quinbolone_m M+Na	311.198	101.873047	7.25
h_193_quinbolone_m M+Na	311.198	103.054489	39.375
h_193_quinbolone_m M+Na	311.198	107.65612	11.5
h_193_quinbolone_m M+Na	311.198	119.896149	5.125
h_193_quinbolone_m M+Na	311.198	122.538506	9
h_193_quinbolone_m M+Na	311.198	129.787735	8.375
h_193_quinbolone_m M+Na	311.198	136.793274	16.225
h_193_quinbolone_m M+Na	311.198	143.821823	16
h_193_quinbolone_m M+Na	311.198	153.574738	11.375
h_193_quinbolone_m M+Na	311.198	156.795425	12.375
h_193_quinbolone_m M+Na	311.198	200.408966	5.625
h_193_quinbolone_m M+Na	311.198	204.108826	5.125
h_193_quinbolone_m M+Na	311.198	208.264343	6.125
h_193_quinbolone_m M+Na	311.198	217.0233	18.083334
h_193_quinbolone_m M+Na	311.198	222.545319	5.375
h_193_quinbolone_m M+Na	311.198	222.860321	25.0625
h_193_quinbolone_m M+Na	311.198	226.841904	6.75
h_193_quinbolone_m M+Na	311.198	248.826599	79.199997
h_193_quinbolone_m M+Na	311.198	253.330917	56.680557
h_193_quinbolone_m M+Na	311.198	253.341919	11.25
h_193_quinbolone_m M+Na	311.198	328.227081	5.375
h_193_quinbolone_m M+Na	311.198	331.9104	6.375
h_193_quinbolone_m M+Na	311.198	351.089294	16.041666
h_193_quinbolone_m M+Na	311.198	360.494049	10.375
h_193_quinbolone_m M+Na	311.198	363.39505	5.25
h_193_quinbolone_m M+Na	311.198	372.014191	6.375
h_193_quinbolone_m M+Na	311.198	379.024017	13
h_193_quinbolone_m M+Na	311.198	406.746155	19.041666
h_193_quinbolone_m M+Na	311.198	411.289703	5
h_193_quinbolone_m M+Na	311.198	422.363129	7.875
h_193_quinbolone_m M+Na	311.198	424.403229	6.75
h_193_quinbolone_m M+Na	311.198	437.625885	9.125
h_193_quinbolone_m M+Na	311.198	455.467499	6.125
h_193_quinbolone_m M+Na	311.198	467.438599	5
h_193_quinbolone_m M+Na	311.198	515.223694	6.75
